-------------------------------------------------
Memory Layout Global Parameters:
/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels:
 Mapped to UserSet/Get/Apply Configuration Device[8]
-------------------------------------------------
This device:
;UserSet/GetConfig Parameters:
;;Nb. of Address Bits = 8
;;Nb. of Data Bits = 8
;;Nb. of 8-bits Words  = 186
;;Available Bit Size  = 1488 bits
;;Used Bit Size  = 1488 bits
;Associated UserSet on CHANNEL_DAQ, Index = 1
;;Associated UserSet Error [0] =  Address set for user set config command 'CHANNEL_DAQ' (User Set Index '1') is greater than allowed nb of words in FPGA
;Associated UserGetCmd on CHANNEL_DAQ, Index = 1
;Associated Reset Variable on Direct Parameters = AdcFsmConfLock
;Blocks Transfer Allowed
-------------------------------------------------
Variables Layout:

Order;Check;Start Index;Next Index;Tree Name;Name;Bit Size;Min;Max;MSB First;Active Low;Default;Description;Comment
799;;1070;1082;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC5/Thresholds/FPGA-Analog-Compare/LG;LG;12;0;4095;;;4095;Low Gain threshold to push DAQ from ADC values (12-bits [0-4095]);MSb=1082, LSb=1070
800;;1082;1098;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC5/Thresholds/BaselineDAC/HG;HG;16;0;65535;;;32768;High Gain DAC baseline set (16-bits [0-65535]);MSb=1098, LSb=1082
801;;1098;1114;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC5/Thresholds/BaselineDAC/LG;LG;16;0;65535;;;32768;Low Gain DAC baseline set (16-bits [0-65535]);MSb=1114, LSb=1098
802;;1114;1115;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC5/Thresholds/BaselineDAC/HG_ApplyEn;HG_ApplyEn;1;0;1;;;1;Enable HG baseline DAC set during apply cycle;
803;;1115;1116;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC5/Thresholds/BaselineDAC/LG_ApplyEn;LG_ApplyEn;1;0;1;;;1;Enable LG baseline DAC set during apply cycle;
804;;1116;1117;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC6/Channels/Channel0/Hit_En;Hit_En;1;0;1;;;1;Enable Timing Event measurements;
805;;1117;1118;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC6/Channels/Channel1/Hit_En;Hit_En;1;0;1;;;1;Enable Timing Event measurements;
806;;1118;1119;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC6/Channels/Channel2/Hit_En;Hit_En;1;0;1;;;1;Enable Timing Event measurements;
807;;1119;1120;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC6/Channels/Channel3/Hit_En;Hit_En;1;0;1;;;1;Enable Timing Event measurements;
808;;1120;1121;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC6/Channels/Channel4/Hit_En;Hit_En;1;0;1;;;1;Enable Timing Event measurements;
809;;1121;1122;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC6/Channels/Channel5/Hit_En;Hit_En;1;0;1;;;1;Enable Timing Event measurements;
810;;1122;1123;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC6/Channels/Channel6/Hit_En;Hit_En;1;0;1;;;1;Enable Timing Event measurements;
811;;1123;1124;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC6/Channels/Channel7/Hit_En;Hit_En;1;0;1;;;1;Enable Timing Event measurements;
812;;1124;1125;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC6/Channels/Channel8/Hit_En;Hit_En;1;0;1;;;1;Enable Timing Event measurements;
813;;1125;1126;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC6/Channels/Channel9/Hit_En;Hit_En;1;0;1;;;1;Enable Timing Event measurements;
814;;1126;1127;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC6/Channels/Channel10/Hit_En;Hit_En;1;0;1;;;1;Enable Timing Event measurements;
815;;1127;1128;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC6/Channels/Channel11/Hit_En;Hit_En;1;0;1;;;1;Enable Timing Event measurements;
816;;1128;1129;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC6/Channels/Channel12/Hit_En;Hit_En;1;0;1;;;1;Enable Timing Event measurements;
817;;1129;1130;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC6/Channels/Channel13/Hit_En;Hit_En;1;0;1;;;1;Enable Timing Event measurements;
818;;1130;1131;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC6/Channels/Channel14/Hit_En;Hit_En;1;0;1;;;1;Enable Timing Event measurements;
819;;1131;1132;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC6/Channels/Channel15/Hit_En;Hit_En;1;0;1;;;1;Enable Timing Event measurements;
820;;1132;1133;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC6/Channels/Channel16/Hit_En;Hit_En;1;0;1;;;1;Enable Timing Event measurements;
821;;1133;1134;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC6/Channels/Channel17/Hit_En;Hit_En;1;0;1;;;1;Enable Timing Event measurements;
822;;1134;1135;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC6/Channels/Channel18/Hit_En;Hit_En;1;0;1;;;1;Enable Timing Event measurements;
823;;1135;1136;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC6/Channels/Channel19/Hit_En;Hit_En;1;0;1;;;1;Enable Timing Event measurements;
824;;1136;1137;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC6/Channels/Channel20/Hit_En;Hit_En;1;0;1;;;1;Enable Timing Event measurements;
825;;1137;1138;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC6/Channels/Channel21/Hit_En;Hit_En;1;0;1;;;1;Enable Timing Event measurements;
826;;1138;1139;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC6/Channels/Channel22/Hit_En;Hit_En;1;0;1;;;1;Enable Timing Event measurements;
827;;1139;1140;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC6/Channels/Channel23/Hit_En;Hit_En;1;0;1;;;1;Enable Timing Event measurements;
828;;1140;1141;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC6/Channels/Channel24/Hit_En;Hit_En;1;0;1;;;1;Enable Timing Event measurements;
829;;1141;1142;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC6/Channels/Channel25/Hit_En;Hit_En;1;0;1;;;1;Enable Timing Event measurements;
830;;1142;1143;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC6/Channels/Channel26/Hit_En;Hit_En;1;0;1;;;1;Enable Timing Event measurements;
831;;1143;1144;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC6/Channels/Channel27/Hit_En;Hit_En;1;0;1;;;1;Enable Timing Event measurements;
832;;1144;1145;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC6/Channels/Channel28/Hit_En;Hit_En;1;0;1;;;1;Enable Timing Event measurements;
833;;1145;1146;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC6/Channels/Channel29/Hit_En;Hit_En;1;0;1;;;1;Enable Timing Event measurements;
834;;1146;1147;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC6/Channels/Channel30/Hit_En;Hit_En;1;0;1;;;1;Enable Timing Event measurements;
835;;1147;1148;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC6/Channels/Channel31/Hit_En;Hit_En;1;0;1;;;1;Enable Timing Event measurements;
836;;1148;1149;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC6/Channels/Channel0/HG_En;HG_En;1;0;1;;;1;Enable High Gain Analog Event measurements;
837;;1149;1150;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC6/Channels/Channel1/HG_En;HG_En;1;0;1;;;1;Enable High Gain Analog Event measurements;
838;;1150;1151;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC6/Channels/Channel2/HG_En;HG_En;1;0;1;;;1;Enable High Gain Analog Event measurements;
839;;1151;1152;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC6/Channels/Channel3/HG_En;HG_En;1;0;1;;;1;Enable High Gain Analog Event measurements;
840;;1152;1153;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC6/Channels/Channel4/HG_En;HG_En;1;0;1;;;1;Enable High Gain Analog Event measurements;
841;;1153;1154;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC6/Channels/Channel5/HG_En;HG_En;1;0;1;;;1;Enable High Gain Analog Event measurements;
842;;1154;1155;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC6/Channels/Channel6/HG_En;HG_En;1;0;1;;;1;Enable High Gain Analog Event measurements;
843;;1155;1156;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC6/Channels/Channel7/HG_En;HG_En;1;0;1;;;1;Enable High Gain Analog Event measurements;
844;;1156;1157;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC6/Channels/Channel8/HG_En;HG_En;1;0;1;;;1;Enable High Gain Analog Event measurements;
845;;1157;1158;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC6/Channels/Channel9/HG_En;HG_En;1;0;1;;;1;Enable High Gain Analog Event measurements;
846;;1158;1159;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC6/Channels/Channel10/HG_En;HG_En;1;0;1;;;1;Enable High Gain Analog Event measurements;
847;;1159;1160;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC6/Channels/Channel11/HG_En;HG_En;1;0;1;;;1;Enable High Gain Analog Event measurements;
848;;1160;1161;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC6/Channels/Channel12/HG_En;HG_En;1;0;1;;;1;Enable High Gain Analog Event measurements;
849;;1161;1162;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC6/Channels/Channel13/HG_En;HG_En;1;0;1;;;1;Enable High Gain Analog Event measurements;
850;;1162;1163;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC6/Channels/Channel14/HG_En;HG_En;1;0;1;;;1;Enable High Gain Analog Event measurements;
851;;1163;1164;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC6/Channels/Channel15/HG_En;HG_En;1;0;1;;;1;Enable High Gain Analog Event measurements;
852;;1164;1165;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC6/Channels/Channel16/HG_En;HG_En;1;0;1;;;1;Enable High Gain Analog Event measurements;
853;;1165;1166;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC6/Channels/Channel17/HG_En;HG_En;1;0;1;;;1;Enable High Gain Analog Event measurements;
854;;1166;1167;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC6/Channels/Channel18/HG_En;HG_En;1;0;1;;;1;Enable High Gain Analog Event measurements;
855;;1167;1168;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC6/Channels/Channel19/HG_En;HG_En;1;0;1;;;1;Enable High Gain Analog Event measurements;
856;;1168;1169;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC6/Channels/Channel20/HG_En;HG_En;1;0;1;;;1;Enable High Gain Analog Event measurements;
857;;1169;1170;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC6/Channels/Channel21/HG_En;HG_En;1;0;1;;;1;Enable High Gain Analog Event measurements;
858;;1170;1171;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC6/Channels/Channel22/HG_En;HG_En;1;0;1;;;1;Enable High Gain Analog Event measurements;
859;;1171;1172;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC6/Channels/Channel23/HG_En;HG_En;1;0;1;;;1;Enable High Gain Analog Event measurements;
860;;1172;1173;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC6/Channels/Channel24/HG_En;HG_En;1;0;1;;;1;Enable High Gain Analog Event measurements;
861;;1173;1174;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC6/Channels/Channel25/HG_En;HG_En;1;0;1;;;1;Enable High Gain Analog Event measurements;
862;;1174;1175;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC6/Channels/Channel26/HG_En;HG_En;1;0;1;;;1;Enable High Gain Analog Event measurements;
863;;1175;1176;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC6/Channels/Channel27/HG_En;HG_En;1;0;1;;;1;Enable High Gain Analog Event measurements;
864;;1176;1177;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC6/Channels/Channel28/HG_En;HG_En;1;0;1;;;1;Enable High Gain Analog Event measurements;
865;;1177;1178;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC6/Channels/Channel29/HG_En;HG_En;1;0;1;;;1;Enable High Gain Analog Event measurements;
866;;1178;1179;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC6/Channels/Channel30/HG_En;HG_En;1;0;1;;;1;Enable High Gain Analog Event measurements;
867;;1179;1180;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC6/Channels/Channel31/HG_En;HG_En;1;0;1;;;1;Enable High Gain Analog Event measurements;
868;;1180;1181;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC6/Channels/Channel0/LG_En;LG_En;1;0;1;;;1;Enable Low Gain Analog Event measurements;
869;;1181;1182;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC6/Channels/Channel1/LG_En;LG_En;1;0;1;;;1;Enable Low Gain Analog Event measurements;
870;;1182;1183;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC6/Channels/Channel2/LG_En;LG_En;1;0;1;;;1;Enable Low Gain Analog Event measurements;
871;;1183;1184;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC6/Channels/Channel3/LG_En;LG_En;1;0;1;;;1;Enable Low Gain Analog Event measurements;
872;;1184;1185;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC6/Channels/Channel4/LG_En;LG_En;1;0;1;;;1;Enable Low Gain Analog Event measurements;
873;;1185;1186;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC6/Channels/Channel5/LG_En;LG_En;1;0;1;;;1;Enable Low Gain Analog Event measurements;
874;;1186;1187;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC6/Channels/Channel6/LG_En;LG_En;1;0;1;;;1;Enable Low Gain Analog Event measurements;
875;;1187;1188;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC6/Channels/Channel7/LG_En;LG_En;1;0;1;;;1;Enable Low Gain Analog Event measurements;
876;;1188;1189;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC6/Channels/Channel8/LG_En;LG_En;1;0;1;;;1;Enable Low Gain Analog Event measurements;
877;;1189;1190;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC6/Channels/Channel9/LG_En;LG_En;1;0;1;;;1;Enable Low Gain Analog Event measurements;
878;;1190;1191;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC6/Channels/Channel10/LG_En;LG_En;1;0;1;;;1;Enable Low Gain Analog Event measurements;
879;;1191;1192;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC6/Channels/Channel11/LG_En;LG_En;1;0;1;;;1;Enable Low Gain Analog Event measurements;
880;;1192;1193;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC6/Channels/Channel12/LG_En;LG_En;1;0;1;;;1;Enable Low Gain Analog Event measurements;
881;;1193;1194;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC6/Channels/Channel13/LG_En;LG_En;1;0;1;;;1;Enable Low Gain Analog Event measurements;
882;;1194;1195;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC6/Channels/Channel14/LG_En;LG_En;1;0;1;;;1;Enable Low Gain Analog Event measurements;
883;;1195;1196;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC6/Channels/Channel15/LG_En;LG_En;1;0;1;;;1;Enable Low Gain Analog Event measurements;
884;;1196;1197;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC6/Channels/Channel16/LG_En;LG_En;1;0;1;;;1;Enable Low Gain Analog Event measurements;
885;;1197;1198;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC6/Channels/Channel17/LG_En;LG_En;1;0;1;;;1;Enable Low Gain Analog Event measurements;
886;;1198;1199;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC6/Channels/Channel18/LG_En;LG_En;1;0;1;;;1;Enable Low Gain Analog Event measurements;
887;;1199;1200;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC6/Channels/Channel19/LG_En;LG_En;1;0;1;;;1;Enable Low Gain Analog Event measurements;
888;;1200;1201;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC6/Channels/Channel20/LG_En;LG_En;1;0;1;;;1;Enable Low Gain Analog Event measurements;
889;;1201;1202;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC6/Channels/Channel21/LG_En;LG_En;1;0;1;;;1;Enable Low Gain Analog Event measurements;
890;;1202;1203;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC6/Channels/Channel22/LG_En;LG_En;1;0;1;;;1;Enable Low Gain Analog Event measurements;
891;;1203;1204;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC6/Channels/Channel23/LG_En;LG_En;1;0;1;;;1;Enable Low Gain Analog Event measurements;
892;;1204;1205;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC6/Channels/Channel24/LG_En;LG_En;1;0;1;;;1;Enable Low Gain Analog Event measurements;
893;;1205;1206;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC6/Channels/Channel25/LG_En;LG_En;1;0;1;;;1;Enable Low Gain Analog Event measurements;
894;;1206;1207;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC6/Channels/Channel26/LG_En;LG_En;1;0;1;;;1;Enable Low Gain Analog Event measurements;
895;;1207;1208;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC6/Channels/Channel27/LG_En;LG_En;1;0;1;;;1;Enable Low Gain Analog Event measurements;
896;;1208;1209;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC6/Channels/Channel28/LG_En;LG_En;1;0;1;;;1;Enable Low Gain Analog Event measurements;
897;;1209;1210;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC6/Channels/Channel29/LG_En;LG_En;1;0;1;;;1;Enable Low Gain Analog Event measurements;
898;;1210;1211;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC6/Channels/Channel30/LG_En;LG_En;1;0;1;;;1;Enable Low Gain Analog Event measurements;
899;;1211;1212;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC6/Channels/Channel31/LG_En;LG_En;1;0;1;;;1;Enable Low Gain Analog Event measurements;
900;;1212;1213;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC6/Channels/Channel0/OR256tAdcEn;OR256tAdcEn;1;0;1;;;1;Enable ADC to be triggered by individual ASIC trigger output in Or32tADC mode;
901;;1213;1214;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC6/Channels/Channel1/OR256tAdcEn;OR256tAdcEn;1;0;1;;;1;Enable ADC to be triggered by individual ASIC trigger output in Or32tADC mode;
902;;1214;1215;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC6/Channels/Channel2/OR256tAdcEn;OR256tAdcEn;1;0;1;;;1;Enable ADC to be triggered by individual ASIC trigger output in Or32tADC mode;
903;;1215;1216;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC6/Channels/Channel3/OR256tAdcEn;OR256tAdcEn;1;0;1;;;1;Enable ADC to be triggered by individual ASIC trigger output in Or32tADC mode;
904;;1216;1217;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC6/Channels/Channel4/OR256tAdcEn;OR256tAdcEn;1;0;1;;;1;Enable ADC to be triggered by individual ASIC trigger output in Or32tADC mode;
905;;1217;1218;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC6/Channels/Channel5/OR256tAdcEn;OR256tAdcEn;1;0;1;;;1;Enable ADC to be triggered by individual ASIC trigger output in Or32tADC mode;
906;;1218;1219;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC6/Channels/Channel6/OR256tAdcEn;OR256tAdcEn;1;0;1;;;1;Enable ADC to be triggered by individual ASIC trigger output in Or32tADC mode;
907;;1219;1220;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC6/Channels/Channel7/OR256tAdcEn;OR256tAdcEn;1;0;1;;;1;Enable ADC to be triggered by individual ASIC trigger output in Or32tADC mode;
908;;1220;1221;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC6/Channels/Channel8/OR256tAdcEn;OR256tAdcEn;1;0;1;;;1;Enable ADC to be triggered by individual ASIC trigger output in Or32tADC mode;
909;;1221;1222;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC6/Channels/Channel9/OR256tAdcEn;OR256tAdcEn;1;0;1;;;1;Enable ADC to be triggered by individual ASIC trigger output in Or32tADC mode;
910;;1222;1223;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC6/Channels/Channel10/OR256tAdcEn;OR256tAdcEn;1;0;1;;;1;Enable ADC to be triggered by individual ASIC trigger output in Or32tADC mode;
911;;1223;1224;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC6/Channels/Channel11/OR256tAdcEn;OR256tAdcEn;1;0;1;;;1;Enable ADC to be triggered by individual ASIC trigger output in Or32tADC mode;
912;;1224;1225;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC6/Channels/Channel12/OR256tAdcEn;OR256tAdcEn;1;0;1;;;1;Enable ADC to be triggered by individual ASIC trigger output in Or32tADC mode;
913;;1225;1226;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC6/Channels/Channel13/OR256tAdcEn;OR256tAdcEn;1;0;1;;;1;Enable ADC to be triggered by individual ASIC trigger output in Or32tADC mode;
914;;1226;1227;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC6/Channels/Channel14/OR256tAdcEn;OR256tAdcEn;1;0;1;;;1;Enable ADC to be triggered by individual ASIC trigger output in Or32tADC mode;
915;;1227;1228;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC6/Channels/Channel15/OR256tAdcEn;OR256tAdcEn;1;0;1;;;1;Enable ADC to be triggered by individual ASIC trigger output in Or32tADC mode;
916;;1228;1229;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC6/Channels/Channel16/OR256tAdcEn;OR256tAdcEn;1;0;1;;;1;Enable ADC to be triggered by individual ASIC trigger output in Or32tADC mode;
917;;1229;1230;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC6/Channels/Channel17/OR256tAdcEn;OR256tAdcEn;1;0;1;;;1;Enable ADC to be triggered by individual ASIC trigger output in Or32tADC mode;
918;;1230;1231;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC6/Channels/Channel18/OR256tAdcEn;OR256tAdcEn;1;0;1;;;1;Enable ADC to be triggered by individual ASIC trigger output in Or32tADC mode;
919;;1231;1232;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC6/Channels/Channel19/OR256tAdcEn;OR256tAdcEn;1;0;1;;;1;Enable ADC to be triggered by individual ASIC trigger output in Or32tADC mode;
920;;1232;1233;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC6/Channels/Channel20/OR256tAdcEn;OR256tAdcEn;1;0;1;;;1;Enable ADC to be triggered by individual ASIC trigger output in Or32tADC mode;
921;;1233;1234;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC6/Channels/Channel21/OR256tAdcEn;OR256tAdcEn;1;0;1;;;1;Enable ADC to be triggered by individual ASIC trigger output in Or32tADC mode;
922;;1234;1235;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC6/Channels/Channel22/OR256tAdcEn;OR256tAdcEn;1;0;1;;;1;Enable ADC to be triggered by individual ASIC trigger output in Or32tADC mode;
923;;1235;1236;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC6/Channels/Channel23/OR256tAdcEn;OR256tAdcEn;1;0;1;;;1;Enable ADC to be triggered by individual ASIC trigger output in Or32tADC mode;
924;;1236;1237;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC6/Channels/Channel24/OR256tAdcEn;OR256tAdcEn;1;0;1;;;1;Enable ADC to be triggered by individual ASIC trigger output in Or32tADC mode;
925;;1237;1238;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC6/Channels/Channel25/OR256tAdcEn;OR256tAdcEn;1;0;1;;;1;Enable ADC to be triggered by individual ASIC trigger output in Or32tADC mode;
926;;1238;1239;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC6/Channels/Channel26/OR256tAdcEn;OR256tAdcEn;1;0;1;;;1;Enable ADC to be triggered by individual ASIC trigger output in Or32tADC mode;
927;;1239;1240;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC6/Channels/Channel27/OR256tAdcEn;OR256tAdcEn;1;0;1;;;1;Enable ADC to be triggered by individual ASIC trigger output in Or32tADC mode;
928;;1240;1241;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC6/Channels/Channel28/OR256tAdcEn;OR256tAdcEn;1;0;1;;;1;Enable ADC to be triggered by individual ASIC trigger output in Or32tADC mode;
929;;1241;1242;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC6/Channels/Channel29/OR256tAdcEn;OR256tAdcEn;1;0;1;;;1;Enable ADC to be triggered by individual ASIC trigger output in Or32tADC mode;
